discrete_measure,loss,r2,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
tensor(0.9758),tensor(0.2008),tensor(-894.0670),0.4361891746520996,False,,,76,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-32,1677251372,42.65183448791504,11820,DESKTOP-5426U45,127.0.0.1,42.65183448791504,0,76,0.005489349365234375
tensor(0.9755),tensor(0.1967),tensor(-812.5419),0.42521071434020996,False,,,77,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-32,1677251372,43.07704520225525,11820,DESKTOP-5426U45,127.0.0.1,43.07704520225525,0,77,0.005489349365234375
tensor(0.9763),tensor(0.1927),tensor(-734.9388),0.5434904098510742,False,,,78,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-33,1677251373,43.62053561210632,11820,DESKTOP-5426U45,127.0.0.1,43.62053561210632,0,78,0.005489349365234375
tensor(0.9775),tensor(0.1886),tensor(-660.3061),0.42572498321533203,False,,,79,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-33,1677251373,44.046260595321655,11820,DESKTOP-5426U45,127.0.0.1,44.046260595321655,0,79,0.005489349365234375
tensor(0.9788),tensor(0.1847),tensor(-590.9166),0.4247102737426758,False,,,80,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-33,1677251373,44.47097086906433,11820,DESKTOP-5426U45,127.0.0.1,44.47097086906433,0,80,0.005489349365234375
tensor(0.9805),tensor(0.1808),tensor(-527.0350),0.42719125747680664,False,,,81,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-34,1677251374,44.89816212654114,11820,DESKTOP-5426U45,127.0.0.1,44.89816212654114,0,81,0.005489349365234375
tensor(0.9810),tensor(0.1770),tensor(-470.1454),0.47312068939208984,False,,,82,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-34,1677251374,45.37128281593323,11820,DESKTOP-5426U45,127.0.0.1,45.37128281593323,0,82,0.005489349365234375
tensor(0.9820),tensor(0.1734),tensor(-420.2062),0.45615339279174805,False,,,83,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-35,1677251375,45.827436208724976,11820,DESKTOP-5426U45,127.0.0.1,45.827436208724976,0,83,0.005489349365234375
tensor(0.9828),tensor(0.1699),tensor(-375.7964),0.4212167263031006,False,,,84,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-35,1677251375,46.248652935028076,11820,DESKTOP-5426U45,127.0.0.1,46.248652935028076,0,84,0.005489349365234375
tensor(0.9840),tensor(0.1665),tensor(-337.5247),0.42870330810546875,False,,,85,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-36,1677251376,46.677356243133545,11820,DESKTOP-5426U45,127.0.0.1,46.677356243133545,0,85,0.005489349365234375
