discrete_measure,loss,r2,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
tensor(0.9908),tensor(0.1360),tensor(-75.3341),0.6383144855499268,False,,,82,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-00,1677488340,55.525513887405396,18416,DESKTOP-5426U45,127.0.0.1,55.525513887405396,0,82,0.005380868911743164
tensor(0.9933),tensor(0.1344),tensor(-72.3485),0.5894050598144531,False,,,83,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-01,1677488341,56.11491894721985,18416,DESKTOP-5426U45,127.0.0.1,56.11491894721985,0,83,0.005380868911743164
tensor(0.9943),tensor(0.1329),tensor(-69.2752),0.7001996040344238,False,,,84,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-02,1677488342,56.81511855125427,18416,DESKTOP-5426U45,127.0.0.1,56.81511855125427,0,84,0.005380868911743164
tensor(0.9945),tensor(0.1315),tensor(-66.0948),0.5434896945953369,False,,,85,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-02,1677488342,57.35860824584961,18416,DESKTOP-5426U45,127.0.0.1,57.35860824584961,0,85,0.005380868911743164
tensor(0.9945),tensor(0.1303),tensor(-62.8311),0.5424926280975342,False,,,86,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-03,1677488343,57.901100873947144,18416,DESKTOP-5426U45,127.0.0.1,57.901100873947144,0,86,0.005380868911743164
tensor(0.9950),tensor(0.1292),tensor(-59.4800),0.8074994087219238,False,,,87,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-03,1677488343,58.70860028266907,18416,DESKTOP-5426U45,127.0.0.1,58.70860028266907,0,87,0.005380868911743164
tensor(0.9950),tensor(0.1282),tensor(-56.0577),0.6707539558410645,False,,,88,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-04,1677488344,59.37935423851013,18416,DESKTOP-5426U45,127.0.0.1,59.37935423851013,0,88,0.005380868911743164
tensor(0.9953),tensor(0.1272),tensor(-52.6179),0.5509765148162842,False,,,89,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-05,1677488345,59.930330753326416,18416,DESKTOP-5426U45,127.0.0.1,59.930330753326416,0,89,0.005380868911743164
tensor(0.9958),tensor(0.1263),tensor(-49.2147),0.4671328067779541,False,,,90,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-05,1677488345,60.39746356010437,18416,DESKTOP-5426U45,127.0.0.1,60.39746356010437,0,90,0.005380868911743164
tensor(0.9958),tensor(0.1254),tensor(-45.8722),0.45964598655700684,False,,,91,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-06,1677488346,60.85710954666138,18416,DESKTOP-5426U45,127.0.0.1,60.85710954666138,0,91,0.005380868911743164
tensor(0.9960),tensor(0.1245),tensor(-42.6168),0.44219326972961426,False,,,92,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-06,1677488346,61.29930281639099,18416,DESKTOP-5426U45,127.0.0.1,61.29930281639099,0,92,0.005380868911743164
tensor(0.9960),tensor(0.1236),tensor(-39.4790),0.4496495723724365,False,,,93,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-06,1677488346,61.74895238876343,18416,DESKTOP-5426U45,127.0.0.1,61.74895238876343,0,93,0.005380868911743164
tensor(0.9958),tensor(0.1227),tensor(-36.4793),0.4666330814361572,False,,,94,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-07,1677488347,62.215585470199585,18416,DESKTOP-5426U45,127.0.0.1,62.215585470199585,0,94,0.005380868911743164
tensor(0.9958),tensor(0.1218),tensor(-33.6620),0.5494792461395264,False,,,95,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-07,1677488347,62.76506471633911,18416,DESKTOP-5426U45,127.0.0.1,62.76506471633911,0,95,0.005380868911743164
